-8.203054510632430407e+00,-8.240526348636313614e+00,6.729010330440706866e+01,-5.519843854321386516e+02
-3.934580089701210426e+00,-4.030695583220256673e+00,1.548092048227318429e+01,-6.091092149979973414e+01
-5.106221594377641004e+00,-5.298252313636745647e+00,2.607349897088853652e+01,-1.331370634861342523e+02
-1.042067535826448577e+01,-1.050200857805690902e+01,1.085904749223406753e+02,-1.131586086165473034e+03
-4.174932623606339099e+00,-4.209347587256292655e+00,1.743006241165251069e+01,-7.276933619390264596e+01
-6.294249748733567351e+00,-6.229553679316365944e+00,3.961757989943257741e+01,-2.493629423274355190e+02
-2.986376312328088201e+00,-3.031032655579371404e+00,8.918443478834310767e+00,-2.663382834802769494e+01
-3.889039147147868469e+00,-4.106709127178996610e+00,1.512462548804862017e+01,-5.882026060897152320e+01
-2.243338004163097033e+00,-2.382850878026700148e+00,5.032565400922467624e+00,-1.128974522232566535e+01
-2.065271195266697113e+00,-1.866819446994640197e+00,4.265345109998332163e+00,-8.809094393551216484e+00
-6.462769560402223945e+00,-6.933913718590845043e+00,4.176739039086155714e+01,-2.699330192354964311e+02
-4.681226040098837693e+00,-4.647880048290971899e+00,2.191387723849944535e+01,-1.025838127683928178e+02
-7.484377033325586126e+00,-7.592104052048407326e+00,5.601589957697149913e+01,-4.192441122949579153e+02
-5.790104605664504689e+00,-5.553173596844874105e+00,3.352531134453730743e+01,-1.941150596223419313e+02
-5.036533288901577698e+00,-5.356173929523349031e+00,2.536666757021374252e+01,-1.277600656458816104e+02
-3.979271349834061944e+00,-3.976230004643415139e+00,1.583460047561019657e+01,-6.301017200866446899e+01
-4.085324475525040633e+00,-3.797684443875310123e+00,1.668987607032394749e+01,-6.818355920357410582e+01
-4.949807178952831954e+00,-4.756489773635730778e+00,2.450059110881299418e+01,-1.212732017589904814e+02
-7.403161271166758262e+00,-7.444472313912794625e+00,5.480679680690341371e+01,-4.057435555175733271e+02
-5.961689408722369521e+00,-6.016148726480285092e+00,3.554174060607247299e+01,-2.118888185387800434e+02
-4.023681942994301153e+00,-4.187955191090860119e+00,1.619001637837839525e+01,-6.514347655846313501e+01
-6.405557271529205288e+00,-6.203019688417757749e+00,4.103116395884067913e+01,-2.628274706558589742e+02
-4.681513749802317825e+00,-4.615633431121147545e+00,2.191657098958815908e+01,-1.026027284362755552e+02
-2.552433809908161599e+00,-2.702730141618040260e+00,6.514918353962293018e+00,-1.662889787544458287e+01
-5.584090955017233959e+00,-5.783175736281261692e+00,3.118207179390528339e+01,-1.741235250630444966e+02
-4.229778835446266427e+00,-4.897628988551473661e+00,1.789102899678917424e+01,-7.567509579497429684e+01
-8.514986305255002108e+00,-8.314895785669813577e+00,7.250499177868023537e+01,-6.173790120580887333e+02
-2.037049227656526185e+00,-1.800403780449959079e+00,4.149569555896049700e+00,-8.452877458945081912e+00
-6.918378035865867304e+00,-6.900877371623099776e+00,4.786395464715125314e+01,-3.311409325405312529e+02
-4.862974194972458086e+00,-4.576031839583006189e+00,2.364851802096802658e+01,-1.150021328853086544e+02
-6.893053113787972919e+00,-6.705354642977118473e+00,4.751418122950207135e+01,-3.275177748731052816e+02
-2.795948222731295729e+00,-2.883183856782397747e+00,7.817326464194291447e+00,-2.185684003407435227e+01
-4.891257575687149917e+00,-5.236164399879222664e+00,2.392440067171693485e+01,-1.170204060293101946e+02
-1.010074707218703072e+00,-8.846800306315103501e-01,1.020250914162948774e+00,-1.030529643412754659e+00
-3.381047420289672978e+00,-3.560896380176856724e+00,1.143148165824745277e+01,-3.865038157070626568e+01
-2.809675580787845295e+00,-2.860905260985642684e+00,7.894276869275516084e+00,-2.218035694758173904e+01
-3.504126449036213842e+00,-3.720109113449488358e+00,1.227890217083514557e+01,-4.302682586195161463e+01
-3.117707475076434420e+00,-3.053833857487413983e+00,9.720099900147475935e+00,-3.030442811717949070e+01
-4.644464188963771889e+00,-4.790906076088682575e+00,2.157104760256690668e+01,-1.001859581085548285e+02
-4.595085940265650315e+00,-4.559182577045389984e+00,2.111481479842705511e+01,-9.702438861156525718e+01
-2.339386938387115755e+00,-2.365372316134308317e+00,5.472731247496242624e+00,-1.280283599769573577e+01
-3.367830726819700971e+00,-3.554614940176164417e+00,1.134228380451091489e+01,-3.819889190914131660e+01
-9.281048209009998828e-01,-7.185996033094250723e-01,8.613785585796770450e-01,-7.994495928385525474e-01
-5.987467149333673966e+00,-6.101253969599105709e+00,3.584976286434991266e+01,-2.146492774616973804e+02
-2.763256891709242158e+00,-2.695384045872180057e+00,7.635588649578622267e+00,-2.109909295820499509e+01
-1.982248870585455069e+00,-1.889328208084670280e+00,3.929310584937312001e+00,-7.788871469171460227e+00
-7.733516240323714541e+00,-7.838620084635325114e+00,5.980727343935063800e+01,-4.625205204326992998e+02
-5.567735800524389767e+00,-5.355759720832018012e+00,3.099968194444096881e+01,-1.725980389669335011e+02
-1.992977305242576769e+00,-1.713191669943978646e+00,3.971958539211962957e+00,-7.916023226013899183e+00
-7.402928797881823897e+00,-7.587940941324890609e+00,5.480335478650802372e+01,-4.057053333695749302e+02
-4.309394386293632806e+00,-4.414724449545989415e+00,1.857087997661907508e+01,-8.002924591977507873e+01
-4.200176996963742582e+00,-4.016889619980665849e+00,1.764148680582336226e+01,-7.409736707405865275e+01
-6.845487506099978248e+00,-6.551494624963741131e+00,4.686069919617089852e+01,-3.207843308744971864e+02
-3.034034632754949001e+00,-2.864754725262523394e+00,9.205366152756457865e+00,-2.792939971465327886e+01
-8.583062265687559034e+00,-8.806478385307272561e+00,7.366895785666964969e+01,-6.323052523321083527e+02
-3.844820890476032815e+00,-3.775856983208970341e+00,1.478264767984091321e+01,-5.683663261599939887e+01
-3.743322021577569103e+00,-3.718223120639674750e+00,1.401245975722757819e+01,-5.245314918569947338e+01
-5.598463286955710494e+00,-5.568859783032584332e+00,3.134279117539093917e+01,-1.754714657061456080e+02
-3.675581598875358846e+00,-3.956419522708257475e+00,1.350990008999113989e+01,-4.965674017341599011e+01
-1.840404518609466855e+00,-2.239466338359725306e+00,3.387088792118143399e+00,-6.233613517945712168e+00
-3.401193151732903708e+00,-3.932255150197959459e+00,1.156811485539480344e+01,-3.934539302462847843e+01
-5.807025751693204008e+00,-6.368102665809861840e+00,3.372154808082802191e+01,-1.958218980923288655e+02
-2.125138878212962101e+00,-1.968381791467970210e+00,4.516215251692247357e+00,-9.597584613749532423e+00
-5.489514448954261994e+00,-5.608988335410863613e+00,3.013476888527761588e+01,-1.654252492116287954e+02
-6.122870769537197333e+00,-6.239877581546815932e+00,3.748954646045302752e+01,-2.295436481859145488e+02
-5.117884005353342758e+00,-4.959599679709677744e+00,2.619273669225157519e+01,-1.340513881737059592e+02
-4.967006446889342008e+00,-5.354856636179966323e+00,2.467115304344028459e+01,-1.225417762189615019e+02
-5.450949050261645112e+00,-5.581418144857566155e+00,2.971284554854833004e+01,-1.619632072234304587e+02
-9.509895016259978462e+00,-9.696525888849024000e+00,9.043810322028637927e+01,-8.600568670946069005e+02
-4.212014600702476130e+00,-4.240679799792427929e+00,1.774106699653084007e+01,-7.472563322142872266e+01
-4.337033928428606799e+00,-4.464221182724215531e+00,1.880986329634087539e+01,-8.157901530533432322e+01
-6.079469671701144051e+00,-6.402233640995706132e+00,3.695995148913401351e+01,-2.246969041457357719e+02
-3.104442278587349335e+00,-3.102296251717244768e+00,9.637561861080612857e+00,-2.991925450403963183e+01
-1.865753059102197575e+00,-1.839587705081175528e+00,3.481034477549208361e+00,-6.494750725327655516e+00
-4.477684542786725785e+00,-3.961076034231845622e+00,2.004965886471116931e+01,-8.977604758666404905e+01
-5.656649705107388293e+00,-5.528639326536958443e+00,3.199768588629150301e+01,-1.809997004328096750e+02
-3.759650974306952165e+00,-3.928513093368924292e+00,1.413497544860721433e+01,-5.314257421716096275e+01
-3.224610504112494169e+00,-2.988941389669730331e+00,1.039811290323263293e+01,-3.352986409071161233e+01
-3.691637707891733289e+00,-3.918394710843156048e+00,1.362818896632813015e+01,-5.031033627837098976e+01
-4.445078475949848062e+00,-4.218933467880638055e+00,1.975872265735262445e+01,-8.782907279646073562e+01
-6.756001218577806000e+00,-6.775582379119882148e+00,4.564355246542479705e+01,-3.083678960766299610e+02
-4.261033758439434216e+00,-4.351746020400491410e+00,1.815640869056048956e+01,-7.736507036250137048e+01
-7.666281082752940179e+00,-7.400688894429136688e+00,5.877186563977559075e+01,-4.505616417523091286e+02
-4.030720385888082902e+00,-4.175034729040906889e+00,1.624670682921377463e+01,-6.548593242005910042e+01
-5.356439334903607907e+00,-5.206767279553780270e+00,2.869144234850260489e+01,-1.536839703706384910e+02
-6.453234372585371581e+00,-6.386638152497295273e+00,4.164423386751731471e+01,-2.687400014138465849e+02
-1.601865993229696805e+00,-1.194294315105626225e+00,2.565974660265763152e+00,-4.110347547768850696e+00
-6.574574977547811727e+00,-6.284377710904535341e+00,4.322503613539780787e+01,-2.841862409793864117e+02
-5.334569761280415712e+00,-5.474571864408225963e+00,2.845763453796739029e+01,-1.518092366838100133e+02
-6.590072483463834452e+00,-6.759182956672425746e+00,4.342905533730719014e+01,-2.862006225612162780e+02
-2.223042324604064035e+00,-2.082838532420850264e+00,4.941917176981040605e+00,-1.098609104911668588e+01
-1.186092263410756242e+00,-9.502707829333393308e-01,1.406814857322850720e+00,-1.668612218321940066e+00
-3.168174606369795310e+00,-3.318955734723382012e+00,1.003733033644640749e+01,-3.180001508767470142e+01
-6.620634766359398071e+00,-6.533573728020209970e+00,4.383280470952676211e+01,-2.902009907669348650e+02
-2.592517349203816934e+00,-2.277025933478528774e+00,6.721146205922785555e+00,-1.742468814539023114e+01
-6.463348322676704782e+00,-6.448336006153708944e+00,4.177487154024777283e+01,-2.700055458996952780e+02
-4.492289391690496458e+00,-4.381351851170739664e+00,2.018066397869496953e+01,-9.065738270876194349e+01
-5.616356805774896266e+00,-5.763453390183891578e+00,3.154346376977399657e+01,-1.771593474210840498e+02
-4.439728212912617877e+00,-4.349994646742275428e+00,1.971118660453226923e+01,-8.751231127812718569e+01
-5.148339617150853087e+00,-4.775464956627431867e+00,2.650540081352499300e+01,-1.364588050767331708e+02
-5.949314115967982985e+00,-6.119209798490266472e+00,3.539433845045590488e+01,-2.105720373686456526e+02
-4.806252186201700027e+00,-4.918636525261001147e+00,2.310006007736862088e+01,-1.110247142482435407e+02
-3.677285394966902210e+00,-3.957345541511616105e+00,1.352242787603688612e+01,-4.972582653304375100e+01
-6.311536594980707626e+00,-6.066357353306174538e+00,3.983549418978066825e+01,-2.514231793579420469e+02
-6.153033640200321841e+00,-5.936851219194337226e+00,3.785982297743682068e+01,-2.329527643921978779e+02
-4.882414443021936279e-01,-6.167316552952157860e-01,2.383797079342920289e-01,-1.163868528941738312e-01
-4.872325047407869647e+00,-4.854302400358189828e+00,2.373955136759810003e+01,-1.156668107425739720e+02
-3.096406563255263311e+00,-2.968593512771629861e+00,9.587733604970271273e+00,-2.968752126117299284e+01
-2.040539608109040781e+00,-2.122367693498115493e+00,4.163801892261798088e+00,-8.496402681479571228e+00
-2.885995686472440536e+00,-2.820828058399760696e+00,8.328971102337533239e+00,-2.403737467409973050e+01
-2.927768471529109018e+00,-3.022921579743861109e+00,8.571828222879895876e+00,-2.509632841431115224e+01
-6.814995403996703338e+00,-6.999713489107911357e+00,4.644416235649619296e+01,-3.165167530019982678e+02
-6.404609824881147162e+00,-6.570286334339920487e+00,4.101902700896411602e+01,-2.627108633886767279e+02
-1.980062311984656098e+00,-1.966397912209906895e+00,3.920646759342021781e+00,-7.763124886777912792e+00
-2.962734243701921955e+00,-2.956811939890580554e+00,8.777794198803999137e+00,-2.600627145696468290e+01
-6.288033886628379143e+00,-6.391322651046746017e+00,3.953937015938679878e+01,-2.486248994181671321e+02
-1.706148398612465034e+00,-1.622727101982782472e+00,2.910942358087878823e+00,-4.966499642704826911e+00
-9.580390840086973725e+00,-9.697860544774933089e+00,9.178388864882238352e+01,-8.793255260787407224e+02
-3.021236793274145960e+00,-3.189717246831501374e+00,9.127871761033444997e+00,-2.757746200872231768e+01
-4.667421592902437411e+00,-4.552335073310897151e+00,2.178482432589192541e+01,-1.016789594562542618e+02
-1.400604994451524199e+00,-1.440774105322050858e+00,1.961694350482554139e+00,-2.747558904873204089e+00
-6.487583849911175093e+00,-6.613857741118520650e+00,4.208874420962830243e+01,-2.730542571974270345e+02
-5.911136173028531005e+00,-6.130899115429029322e+00,3.494153085608638776e+01,-2.065441469844048186e+02
-2.444053087728535356e+00,-2.664725324664284578e+00,5.973395495635387853e+00,-1.459929570533139476e+01
-6.315326347195155954e+00,-6.306328720556454215e+00,3.988334687157730940e+01,-2.518763513123956841e+02
-6.195397755997705147e+00,-6.529108761367788283e+00,3.838295335502139949e+01,-2.377976630842641725e+02
-6.907617002106145598e+00,-6.911565834643400130e+00,4.771517264778589151e+01,-3.295981378402759105e+02
-6.158109738401910782e+00,-6.010263890399917486e+00,3.792231555020045164e+01,-2.335297806924396298e+02
4.269310609103538212e-02,-1.480840988579810169e-01,1.822701307700402406e-03,7.781678030192221271e-05
-8.326211835020597363e+00,-8.538059401459562991e+00,6.932580352163707005e+01,-5.772213257541671965e+02
-7.472206571895203098e+00,-7.440530548005628297e+00,5.583387105307386378e+01,-4.172022182171278928e+02
-8.257325333626228669e-01,-9.036507038542910264e-01,6.818342166534551163e-01,-5.630126950505769390e-01
-7.706765394251625878e+00,-7.775882353114424994e+00,5.939423284203441966e+01,-4.577374182851142450e+02
-5.700558114989485503e+00,-5.999353898303787069e+00,3.249636282237247542e+01,-1.852474047947180225e+02
-5.670500188212694859e+00,-5.611061881956088904e+00,3.215457238452020761e+01,-1.823325087583205573e+02
-4.008752149985331137e+00,-3.682147127722051216e+00,1.607009380001201393e+01,-6.442102307126410210e+01
-3.513446165921561004e+00,-3.394149463443757675e+00,1.234430396082891690e+01,-4.337104742214469866e+01
-6.968686885019723221e+00,-7.320304822367951658e+00,4.856259690144589314e+01,-3.384175321296054335e+02
-4.424513288408236988e+00,-4.455335501576887403e+00,1.957631783930107261e+01,-8.661567841809082324e+01
-6.369431329562993405e+00,-6.192653930167812071e+00,4.056965546201860207e+01,-2.584056345293577124e+02
-3.095993422019772012e+00,-2.812621903185089867e+00,9.585175269189697644e+00,-2.967563958231790266e+01
-3.234289873257425008e+00,-3.010039356187552695e+00,1.046063098425553051e+01,-3.383271286026051428e+01
-4.768171285704555729e+00,-4.581562336688126180e+00,2.273545740981743535e+01,-1.084065551888503620e+02
-4.284494885133796060e+00,-4.521858514413854557e+00,1.835689642073765881e+01,-7.865002882158138675e+01
-4.182737310514040630e+00,-4.091550114599734833e+00,1.749529140876623146e+01,-7.317820813376226852e+01
-7.447237367748752668e+00,-7.439936772683893196e+00,5.546134441159337314e+01,-4.130337965676015983e+02
-2.443991739767237270e+00,-2.321468863217596379e+00,5.973095624050487551e+00,-1.459819636601922355e+01
-4.679832463891911765e+00,-4.686363539675491019e+00,2.190083189009664011e+01,-1.024922240655135113e+02
-6.006687505596483234e+00,-5.817324733126696401e+00,3.608029478988890304e+01,-2.167230559126635683e+02
-8.410945884413555618e+00,-8.359214578313801880e+00,7.074401067053332781e+01,-5.950240453962309175e+02
-5.813085490765217855e+00,-5.951642012549930527e+00,3.379196292294509618e+01,-1.964355693718483451e+02
-4.407691760073628728e+00,-4.258345474443138379e+00,1.942774665182096427e+01,-8.563151883402929343e+01
-6.595770492849347022e+00,-6.724566297423800521e+00,4.350418839434211549e+01,-2.869436421267607216e+02
-4.715163548147575767e+00,-4.792337403046534661e+00,2.223276728577963723e+01,-1.048311338803560631e+02
-6.572200590342403004e+00,-6.496442333037141026e+00,4.319382059969703391e+01,-2.838784532444726665e+02
-7.038101014689654988e+00,-6.936054164801469746e+00,4.953486589297555298e+01,-3.486313899038672162e+02
-3.355184798897193232e+00,-3.225288620129886485e+00,1.125726503475079987e+01,-3.777020452175276688e+01
-5.155679251290763432e+00,-5.466292088482474831e+00,2.658102854219008648e+01,-1.370432573329370030e+02
-7.432149143376330258e+00,-7.641455828249961613e+00,5.523684088938951930e+01,-4.105284396988909634e+02
-7.393743602104134283e+00,-7.463920427008588376e+00,5.466744445365581839e+01,-4.041970676726008378e+02
-7.585536468641196350e+00,-7.430578373300391171e+00,5.754036351708555230e+01,-4.364745258777238632e+02
-8.833796678696961280e+00,-8.722956079130934626e+00,7.803596376055746475e+01,-6.893538374869289100e+02
-3.244493528690780337e+00,-3.428939923097656717e+00,1.052673825771635130e+01,-3.415393415538235899e+01
-2.723201796939466401e+00,-2.483021424394124654e+00,7.415828026854338617e+00,-2.019479620852379398e+01
-3.997554134534389902e+00,-4.075166242105042080e+00,1.598043905853299584e+01,-6.388267023011343326e+01
-6.272611152218874331e+00,-5.996569652711396969e+00,3.934565066694059254e+01,-2.467999671647595505e+02
-5.635342521905866597e+00,-6.015587301561308387e+00,3.175708533920037269e+01,-1.789620533837892538e+02
-4.954206827522027012e+00,-5.084100952495122172e+00,2.454416528986586599e+01,-1.215968712548826289e+02
-6.200340517514980831e+00,-6.009857201087568157e+00,3.844422253313793902e+01,-2.383672706365775866e+02
-3.994042611244324803e+00,-3.976929521785971922e+00,1.595237638043538553e+01,-6.371447101406644009e+01
-2.086514535543710469e+00,-2.313977352107375651e+00,4.353542907035185650e+00,-9.083730556642136023e+00
-3.468386106520380263e+00,-3.907970624733387854e+00,1.202970218390360202e+01,-4.172365192022913050e+01
-3.052788592671742407e+00,-2.682597210648074437e+00,9.319518191546718455e+00,-2.845051882435060975e+01
-9.188294242935537426e+00,-9.107945654817385162e+00,8.442475109476234252e+01,-7.757194544452705713e+02
-4.507893591415510492e+00,-4.868090237551372823e+00,2.032110463152502788e+01,-9.160537733893572465e+01
-5.608395157991521884e+00,-6.012074821413854409e+00,3.145409624818274708e+01,-1.764070010973074147e+02
-6.298713916808507562e+00,-6.731211965574241063e+00,3.967379700579716939e+01,-2.498938973330503188e+02
-7.508593500947778665e+00,-7.654256132138620217e+00,5.637897636247522115e+01,-4.233268155053698933e+02
-1.029920695880378378e+00,-1.072047750419110379e+00,1.060736639802722925e+00,-1.092474618211434656e+00
-4.021281170792389226e+00,-3.845596620258667109e+00,1.617070225456940946e+01,-6.502694049478999716e+01
-2.441811715932979965e+00,-2.151222110988408875e+00,5.962444456067563792e+00,-1.455916672842542070e+01
-4.967109133527079834e+00,-5.057862940308799793e+00,2.467217314436813780e+01,-1.225493765693525035e+02
-4.243859779034366397e+00,-4.221550135959740047e+00,1.801034582410562024e+01,-7.643338224942139902e+01
-3.232009058887817865e+00,-3.180177416217225606e+00,1.044588255673291854e+01,-3.376118705143903043e+01
-6.130948695515184177e+00,-6.099688052911279357e+00,3.758853190703933933e+01,-2.304533606617937096e+02
-5.389063976178688264e+00,-5.685080058713796625e+00,2.904201053934685461e+01,-1.565092527933959445e+02
-3.778298375112716379e+00,-3.577564477491096184e+00,1.427553861137939251e+01,-5.393724433923360095e+01
-5.876776215311886098e+00,-5.966027795782102849e+00,3.453649868485549490e+01,-2.029632740313089982e+02
-4.922905986715777615e+00,-5.020846931877805730e+00,2.423500335404204264e+01,-1.193066430996905183e+02
-7.636863311307331870e+00,-7.845567701441575892e+00,5.832168123559198847e+01,-4.453947076818537312e+02
-2.166761661307217146e+00,-2.204223566979250037e+00,4.694856096910811516e+00,-1.017263419614078757e+01
-2.198199961492535603e+00,-2.071748009239331889e+00,4.832083070705785133e+00,-1.062188481995418954e+01
-8.221269101906447219e+00,-8.084231421041630838e+00,6.758926564596164610e+01,-5.556695412756913584e+02
-3.014865074803044109e+00,-3.211401392462643667e+00,9.089411419267165115e+00,-2.740334903846454395e+01
-3.773113275213627382e+00,-3.896112927652411351e+00,1.423638378759330614e+01,-5.371548866000436817e+01
-3.300722472677827035e+00,-3.600057951882507545e+00,1.089476884164042936e+01,-3.596060835023274649e+01
-4.840229237530738970e+00,-4.568117453435428743e+00,2.342781907184739865e+01,-1.133960148431360437e+02
-9.219924939929125429e+00,-9.268634496189870120e+00,8.500701589792709001e+01,-7.837583059462496067e+02
-4.178360382031971909e+00,-4.263019500643704163e+00,1.745869548213436673e+01,-7.294872152451081604e+01
-5.542376658844814230e+00,-5.272514695210990254e+00,3.071793902850780711e+01,-1.702503882794198091e+02
-6.498168865354458035e+00,-6.188337702541145013e+00,4.222619860266204483e+01,-2.743929690620924475e+02
-3.684285508859110436e+00,-3.725395243286802049e+00,1.357395971078923402e+01,-5.001034306029817600e+01
-4.908663420064272920e+00,-4.984677753050479332e+00,2.409497657147708338e+01,-1.182741301037152226e+02
-3.463957087813504643e+00,-3.896581382990026654e+00,1.199899870621341513e+01,-4.156401661505303480e+01
-7.227899893406172893e+00,-6.965492573582604763e+00,5.224253686910096661e+01,-3.776038266674429451e+02
-3.165980501588310680e+00,-3.165461927139121556e+00,1.002343253643737064e+01,-3.173399196934657951e+01
-2.589438911972197221e+00,-2.313822612152232061e+00,6.705193878835756571e+00,-1.736268994217509842e+01
-3.856940373659861088e+00,-3.563284063758627607e+00,1.487598904596746863e+01,-5.737580274951376680e+01
-4.451003639174663462e+00,-4.455362263260373545e+00,1.981143339594609643e+01,-8.818076214262254098e+01
-6.989841680198386697e+00,-6.910698045388794064e+00,4.885788671423860308e+01,-3.415088929615960183e+02
-6.543183854017149415e+00,-6.591595708793588138e+00,4.281325494747071758e+01,-2.801349985102102664e+02
-4.323734406466451574e+00,-4.590620363918024971e+00,1.869467921766179686e+01,-8.083082775125762964e+01
-4.043285371435008102e+00,-3.673142074752419273e+00,1.634815659486033113e+01,-6.610026240992753799e+01
-5.954010049495058077e+00,-5.891343942997952610e+00,3.545023566948814420e+01,-2.110710594331005723e+02
